公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,青岛大学实验设备（三）采购（第六批）项目中标公告,,SDGP370000201902002834,"集成电路虚拟仿真实验平台,啤酒生产线,实验设备,变频器系统,全开放式动力学研究型验证平台,模式识别综合实验平台,城轨车辆走行安全监测实验平台,实时控制系统开发软件,智能机器人对抗平台,伺服控制装置,飞行器编队系统,三自由度起重机实验演示装置,称重配料与输送测控系统,PCB自动检测平台",0.0,青岛大学,学校,,山东盛和招标代理有限公司,陈*-0532-67737979,"青岛鲁芯仪器有限公司
山东天地岳海电子科技有限公司
青岛鼎源电子科技发展有限公司
山东云晟智能科技有限公司
青岛红树林科技有限公司
青岛若贝电子有限公司
上海劳惠自动化科技有限公司",,"360350.0
1525740.0
539710.0
342000.0
928900.0
139000.0
119800.0",2019-08-12,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284778681/b2
中标,中标结果,齐鲁工业大学2019年高性能高扩展计算平台及仿真软件采购项目中标公告,,SDGP370000201902003506,"高性能高扩展计算平台及仿真软件,玻璃熔制3D虚拟现实仿真软件",0.0,齐鲁工业大学,学校,采购人-0531-89631613,山东三木招标有限公司,芦*-0531-82976333,"北京欧倍尔软件技术开发有限公司
山东正云信息科技有限公司",,"388000.0
4947000.0",2019-08-09,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284779601/b2
中标,中标结果,中国石油大学胜利学院油气开发工艺虚拟仿真实践教学中心设备采购项目成交公告,,SLXY-H20190705-034,油气开发工艺虚拟仿真实践教学中心设备,2660000.0,中国石油大学胜利学院,学校,陈**-0546-7396907,山东中创信建设项目管理有限公司,张**-0546-8120008,山东中石大石仪科技有限公司,,2660000.0,2019-08-07,山东,东营,,,,https://www.zhiliaobiaoxun.com/content/309509216/b2
中标,中标结果,曲阜师范大学金刚石合成虚拟仿真实验系统采购中标公告,,,合成虚拟仿真实验系统,0.0,曲阜师范大学,学校,,,,,,,2019-08-06,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/292604827/b2
中标,中标结果,齐鲁工业大学科教融合新建大学专项建设项目及配套资金采购项目（A9包第三次招标）中标公告,,SDGP370000201902002422,"虚拟仿真实验项目,科教融合新建大学专项建设项目及配套资金",0.0,齐鲁工业大学,学校,采购人-0531-89631613,山东广信招标有限责任公司,朱**-18560077992,开元电子商务（深圳）有限公司,,0.0,2019-08-05,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/250685641/b2
中标,中标结果,潍坊工程职业学院实训机房设备采购项目中标公告,,SDGP370700201902000372,"VR虚拟仿真综合实训室,实训机房设备,电子商务运营实训室,信息网络实训室,实训设备,信息云桌面机房",0.0,潍坊工程职业学院,学校,采购人-18366376671,国管招标（北京）有限公司,毕**-0536-8796252,"武汉真道智享科技有限公司
山东铭迈驰翔经贸有限公司
山东新华书店集团有限公司
山东国伟电子产品科技有限公司
山东华略电子技术有限公司",,"743500.0
963000.0
805120.0
1239689.0
743500.0",2019-08-05,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/317682233/b2
中标,中标结果,潍坊医学院2019年国家级虚拟仿真实验教学采购项目中标公告,,SDGP370000201902003898,虚拟仿真实验教学,285500.0,潍坊医学院,学校,采购人-0536-8462257,山东三木招标有限公司,,山东泽众电子科技有限公司,,285500.0,2019-08-02,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/292604896/b2
中标,中标结果,齐鲁工业大学教育服务新旧动能转换专业对接产业项目公开招标结果公告,,SDGP370000201902002010,"虚拟仿真教学系统,在线课程制作,教育服务新旧动能转换专业对接产业项目",0.0,齐鲁工业大学,学校,采购人-0531-89631613,山东盛和招标代理有限公司,代理联系人-18663728356,"上海卓越睿新数码科技有限公司
济南普东科技有限公司
北京利君成数字科技有限公司",,"888000.0
95000.0
395200.0",2019-08-02,山东,,,,,https://www.zhiliaobiaoxun.com/content/288089849/b2
中标,中标结果,山东职业学院地铁牵引供电系统虚拟仿真教学资源中标公告,,SDGP370000201902003585,地铁牵引供电系统虚拟仿真教学资源,399000.0,山东职业学院,学校,采购人-0531-66772289,山东三阳项目管理有限公司,代理联系人-0531-86921130,幻境湾网络科技（北京）有限公司,,399000.0,2019-07-31,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284780204/b2
中标,中标结果,青岛农业大学虚拟仿真实验平台采购项目（1963）中标公告,,SDGP370000201902003565,"开放式虚拟仿真实验教学管理平台软件,虚拟仿真项目,虚拟仿真实验平台",494900.0,青岛农业大学,学校,郝**-0532-86080484,山东正信招标有限责任公司,杜**-18705321635,北京润尼尔网络科技有限公司,,494900.0,2019-07-29,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284780393/b2
中标,中标结果,青岛大学化学实验教学中心设备采购项目公开招标中标公告,,SDGP370000201902003304,"虚拟仿真网络运行平台V10等,高精度数字旋光仪,化学实验教学中心设备,原子吸收分光光谱计,离子色谱仪",0.0,青岛大学,学校,,山东盛和招标代理有限公司,陈*-0532-67737979,"山东英创世纪电子科技有限公司
山东海得朗润信息技术有限公司
青岛齐源成套设备有限公司",,"1343262.0
1417880.0
2089000.0",2019-07-29,山东,,,,,https://www.zhiliaobiaoxun.com/content/311979893/b2
中标,中标结果,青岛大学化学实验教学中心设备采购项目公开招标中标公告,,SDGP370000201902003304,"虚拟仿真网络运行平台V10,高精度数字旋光仪,化学实验教学中心设备,原子吸收分光光谱计,离子色谱仪",0.0,青岛大学,学校,,山东盛和招标代理有限公司,陈*-0532-67737979,"山东英创世纪电子科技有限公司
山东海得朗润信息技术有限公司
青岛齐源成套设备有限公司",,"1343262.0
1417880.0
2089000.0",2019-07-29,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/362501052/b2
中标,中标结果,青岛大学化学实验教学中心设备采购项目公开招标中标公告,,SDGP370000201902003304,"虚拟仿真网络运行平台V10,高精度数字旋光仪,化学实验教学中心设备,原子吸收分光光谱计,离子色谱仪",0.0,青岛大学化学实验教学中心,政府及事业单位,,山东盛和招标代理有限公司,陈*-0532-67737979,"山东英创世纪电子科技有限公司
山东海得朗润信息技术有限公司
青岛齐源成套设备有限公司",,"1343262.0
1417880.0
2089000.0",2019-07-26,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284780640/b2
中标,中标结果,曲阜师范大学金刚石合成虚拟仿真实验系统采购竞争性磋商公告,,SDGP370000201902003990,金刚石合成虚拟仿真实验系统,0.0,曲阜师范大学,学校,,山东三木招标有限公司,,,,,2019-07-24,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/202910343/b2
中标,中标结果,潍坊医学院思政课虚拟仿真实践教学中心装修改造项目竞争性磋商公告,,SDGP370000201902003921,"地毯,吊顶天棚,装修改造项目,墙面板,实木复合门,布艺座椅",0.0,潍坊医学院,学校,,潍坊市工程建设监理有限责任公司,,,,,2019-07-23,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/202338880/b2
中标,中标结果,潍坊医学院2019年国家级虚拟仿真实验教学采购项目竞争性磋商公告,,SDGP370000201902003898,虚拟仿真实验教学,0.0,潍坊医学院,学校,,山东三木招标有限公司,,,,,2019-07-22,山东,潍坊,,,,https://www.zhiliaobiaoxun.com/content/202372258/b2
中标,中标结果,济南市章丘区人民医院虚拟仿真训练系统中标公告,,2019-011,"虚拟仿真训练系统,虚拟训练仿真系统",178500.0,济南市章丘区人民医院,医院,,济南市章丘区人民医院招标委员会,孙**-0531-83250170,营口巨成教学科技开发有限公司,,178500.0,2019-07-22,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/226136424/b2
中标,中标结果,聊城大学实验中心-汽车等学院虚拟仿真教学资源采购中标公告,,SDGP370000201902003196,虚拟仿真教学资源,1612000.0,聊城大学实验中心,政府及事业单位,,山东盛和招标代理有限公司,高**-17663711637,青岛迪锐博材料科技有限公司,,1612000.0,2019-07-19,山东,聊城,,,,https://www.zhiliaobiaoxun.com/content/284782454/b2
中标,中标结果,山东管理学院虚拟仿真实验室建设项目竞争性磋商成交公告,,SDSHZB2019-359,虚拟仿真实验室建设项目,379000.0,山东管理学院,学校,,山东盛和招标代理有限公司,"代理联系人-15069057352,代理联系人-18364162972",北京润尼尔网络科技有限公司,,379000.0,2019-07-19,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/242601864/b2
中标,中标结果,青岛农业大学虚拟仿真实验平台采购项目（1963）竞争性磋商公告,,SDGP370000201902003565,虚拟仿真实验平台,497300.0,青岛农业大学,学校,,山东正信招标有限责任公司,,,,,2019-07-18,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/202293520/b2
中标,中标结果,山东职业学院地铁牵引供电系统虚拟仿真教学资源竞争性磋商公告,,SDGP370000201902003585,地铁牵引供电系统虚拟仿真教学资源,400000.0,山东职业学院,学校,,山东三阳项目管理有限公司,,,,,2019-07-16,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/202975585/b2
中标,合同,山东交通学院山东交通学院轮机虚拟仿真实验中心采购合同公示,,SDGP370000201902002819-A1,轮机虚拟仿真实验中心,1748000.0,山东交通学院,学校,采购人-0531-80687345,山东盛和招标代理有限公司,李**-0531-61387888,大连海事大学科技开发总公司,姜**-13624262122,1748000.0,2019-07-15,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284921230/b2
中标,合同,山东交通学院山东交通学院轮机虚拟仿真实验中心设备采购采购合同公示,,SDGP370000201902002819-A2,轮机虚拟仿真实验中心设备,166300.0,山东交通学院,学校,采购人-0531-80687345,山东盛和招标代理有限公司,李**-0531-61387888,济南科明数码技术股份有限公司,中标人-18668990895,166300.0,2019-07-15,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284917601/b2
中标,合同,山东师范大学山东师范大学地环学院全息虚拟仿真教学实训平台采购采购合同公示,,SDGP370000201802001885,全息虚拟仿真教学实训平台,483200.0,山东师范大学,学校,采购人-86180857,山东盛和招标代理有限公司,李**-0531-61387888,济南皓真实验仪器有限公司,赵**-18006415558,483200.0,2019-07-12,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/284916710/b2
中标,中标结果,山东科技大学教学楼及教学设施维修改造A3、A4、A5、A7、A8包中标公告,,SDGP370000201902002447,"煤矿灾害虚拟仿真教学平台,现代化矿井综合模型,教学楼及教学设施维修改造,虚拟仿真项目集成,办公走廊装修",0.0,山东科技大学,学校,,山东盛和招标代理有限公司,代理联系人-0532-66701999,"北京润尼尔网络科技有限公司
青岛蓝海宏图建筑装饰有限公司
河南盛沃博信工矿技术开发有限公司
青岛星之火电子科技有限公司
南京业恒达智能系统股份有限公司",,"458500.0
176000.0
619000.0
525000.0
930000.0",2019-07-12,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284782935/b2
中标,中标结果,山东商业职业技术学院工商管理学院智能三维试衣系统验收报告公示,,,"三维虚拟仿真系统,智能三维试衣系统,图形工作站配套显示器,样片导入系统",200000.0,山东商业职业技术学院,学校,采购人-86335512,,,济南新飞跃缝制设备有限公司,张**-15318813444,200000.0,2019-07-12,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/285029869/b2
中标,中标结果,中国海洋大学海洋地球物理实践教学虚拟仿真系统采购项目成交公告,,HYHAQD2019-0218,海洋地球物理实践教学虚拟仿真系统,1552000.0,中国海洋大学,学校,崔**-0532-66781979,海逸恒安项目管理有限公司,安**-0532-85761207,青岛百灵信息科技股份有限公司,,1552000.0,2019-07-10,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/329467793/b2
中标,中标结果,中国海洋大学海洋药物藻酸双酯钠的制备虚拟仿真实验教学软件采购项目成交公告,,HYHAQD2019-0219,海洋药物藻酸双酯钠的制备虚拟仿真实验教学软件,595800.0,中国海洋大学,学校,崔**-0532-66781979,海逸恒安项目管理有限公司,安**-0532-85761207,北京欧倍尔软件技术开发有限公司,,595800.0,2019-07-10,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/329467628/b2
中标,中标结果,【青岛】新建车间生物仿真实验室建设项目中标公告,,ZFCG2019000413,"交换机柜,电脑椅,药物制剂3D虚拟现实生产实习仿真软件,生物分离工程仿真软件,安装施工及辅助材料,生物仿真实验室建设项目",398190.0,青岛市职业教育公共实训基地,政府及事业单位,采购人-0532-87010736,山东绿山坡项目管理有限公司,耿*-0532-58661781,青岛秦洋智能科技有限公司,,398190.0,2019-07-10,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/343117955/b2
中标,中标结果,山东女子学院《连锁经营管理》虚拟仿真实验项目中标公告,,SDGP370000201902002959,虚拟仿真实验项目,199700.0,山东女子学院,学校,采购人-86526851,山东三木招标有限公司,张**-0531-83110220,杭州万维镜像科技有限公司,,199700.0,2019-07-08,山东,,,,,https://www.zhiliaobiaoxun.com/content/292637661/b2
中标,中标结果,山东农业大学园艺学院新旧动能设备采购项目（1108）中标公告,,SDGP370000201902001212,"现代果树高产树形修剪技术虚拟仿真实验建设,新旧动能设备",595000.0,山东农业大学,学校,,山东三木招标有限公司,代理联系人-0531-66589933,北京润尼尔网络科技有限公司,,595000.0,2019-07-08,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/292590159/b2
中标,中标结果,山东理工大学电气、化工学院虚拟仿真系统采购中标公告,,SDGP370000201902002832,"虚拟仿真系统,门户网站内容管理系统,虚拟仿真实验管理平台",0.0,化工学院,学校,采购人-0533-2780027,山东三木招标有限公司,郭*-0531-82979333,"北京润尼尔网络科技有限公司
北京微瑞集智科技有限公司",,"598800.0
449500.0",2019-07-04,山东,淄博,,,,https://www.zhiliaobiaoxun.com/content/292593860/b2
中标,合同,山东科技大学山东科技大学开放式虚拟仿真实验教学管理平台系统升级改造采购合同公示,,SDGP370000201902002843,开放式虚拟仿真实验教学管理平台系统升级改造,218800.0,山东科技大学,学校,,山东盛和招标代理有限公司,李**-0531-61387888,北京润尼尔网络科技有限公司,中标人-13261231198,218800.0,2019-07-04,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/284922904/b2
